crash_id,crash_datetime,crash_date,latitude,longitude,n_crash_reports,contains_fatality_words,contains_pedestrian_words,contains_matatu_words,contains_motorcycle_words,hour,month,year,day_of_week,severity,road_user_type
1767,2017-11-16 06:43:00,2017-11-16,-1.4791005,37.0419535,1,0,0,0,0,6,11,2017,Thursday,Non-Fatal,Other
1768,2017-11-16 07:23:00,2017-11-16,-4.059868,39.671098,1,0,0,0,0,7,11,2017,Thursday,Non-Fatal,Other
1769,2017-11-16 07:45:00,2017-11-16,-1.245126,36.8668165,1,0,0,0,0,7,11,2017,Thursday,Non-Fatal,Other
1770,2017-11-16 17:42:00,2017-11-16,-1.288019,36.8186715,1,0,0,0,0,17,11,2017,Thursday,Non-Fatal,Other
1771,2017-11-16 19:34:00,2017-11-16,-1.2445355,36.8674125,1,0,0,0,0,19,11,2017,Thursday,Non-Fatal,Other
1772,2017-11-17 08:27:00,2017-11-17,-1.33011,36.870825,1,0,0,0,0,8,11,2017,Friday,Non-Fatal,Other
1773,2017-11-17 09:14:00,2017-11-17,-1.286155,36.834185,1,0,0,0,0,9,11,2017,Friday,Non-Fatal,Other
1774,2017-11-17 11:04:00,2017-11-17,-1.26078,36.716661,1,0,0,0,0,11,11,2017,Friday,Non-Fatal,Other
1775,2017-11-17 15:24:00,2017-11-17,-1.265222,36.8026,1,0,0,0,0,15,11,2017,Friday,Non-Fatal,Other
1776,2017-11-18 04:19:00,2017-11-18,-1.3123195,36.8928545,1,0,0,0,1,4,11,2017,Saturday,Non-Fatal,Motorcycle
1777,2017-11-18 07:33:00,2017-11-18,-1.244672,36.793656,1,0,0,0,0,7,11,2017,Saturday,Non-Fatal,Other
1778,2017-11-18 09:43:00,2017-11-18,-1.508226,37.095072,1,0,0,0,0,9,11,2017,Saturday,Non-Fatal,Other
1779,2017-11-18 11:12:00,2017-11-18,-1.461896,37.0127285,1,0,0,0,0,11,11,2017,Saturday,Non-Fatal,Other
1780,2017-11-19 04:35:00,2017-11-19,-0.2046375,35.8477885,1,0,0,0,0,4,11,2017,Sunday,Non-Fatal,Other
1781,2017-11-19 09:26:00,2017-11-19,-0.2046375,35.8477885,1,0,0,0,0,9,11,2017,Sunday,Non-Fatal,Other
1782,2017-11-20 07:51:00,2017-11-20,-1.2925405,36.820283,1,0,0,0,0,7,11,2017,Monday,Non-Fatal,Other
1783,2017-11-20 13:18:00,2017-11-20,-1.2327155,36.8738105,1,0,0,0,0,13,11,2017,Monday,Non-Fatal,Other
1784,2017-11-21 08:31:00,2017-11-21,-1.298269,36.797763,1,0,0,0,0,8,11,2017,Tuesday,Non-Fatal,Other
1785,2017-11-21 08:44:00,2017-11-21,-1.2982275,36.803097,1,0,0,0,0,8,11,2017,Tuesday,Non-Fatal,Other
1786,2017-11-21 08:56:00,2017-11-21,-1.335767,36.8932625,1,0,0,0,0,8,11,2017,Tuesday,Non-Fatal,Other
1787,2017-11-21 12:36:00,2017-11-21,-1.3220555,36.7741765,1,0,0,0,0,12,11,2017,Tuesday,Non-Fatal,Other
1788,2017-11-21 14:09:00,2017-11-21,-1.2955,36.85703,1,0,0,0,0,14,11,2017,Tuesday,Non-Fatal,Other
1789,2017-11-21 16:58:00,2017-11-21,-1.331472,36.887747,1,0,0,0,0,16,11,2017,Tuesday,Non-Fatal,Other
1790,2017-11-21 22:57:00,2017-11-21,-1.33117,36.888818,1,0,0,0,0,22,11,2017,Tuesday,Non-Fatal,Other
1791,2017-11-22 06:34:00,2017-11-22,-1.2628265,36.8031865,1,0,0,0,0,6,11,2017,Wednesday,Non-Fatal,Other
1792,2017-11-22 17:24:00,2017-11-22,-1.3271525,36.852423,1,0,0,0,0,17,11,2017,Wednesday,Non-Fatal,Other
1793,2017-11-23 07:00:00,2017-11-23,-2.863738,40.171389,1,0,0,0,0,7,11,2017,Thursday,Non-Fatal,Other
1794,2017-11-23 07:40:00,2017-11-23,-1.244849,36.867224,1,0,0,0,0,7,11,2017,Thursday,Non-Fatal,Other
1795,2017-11-23 07:43:00,2017-11-23,-1.315701,36.813834,1,0,0,0,0,7,11,2017,Thursday,Non-Fatal,Other
1796,2017-11-23 08:52:00,2017-11-23,-1.3228785,36.8991215,1,0,0,0,0,8,11,2017,Thursday,Non-Fatal,Other
1797,2017-11-23 09:32:00,2017-11-23,-1.284477,36.821578,1,0,0,0,0,9,11,2017,Thursday,Non-Fatal,Other
1798,2017-11-23 20:56:00,2017-11-23,-1.24803,36.863567,1,0,0,0,0,20,11,2017,Thursday,Non-Fatal,Other
1799,2017-11-23 21:05:00,2017-11-23,-1.34132,36.666683,1,1,0,0,0,21,11,2017,Thursday,Fatal,Other
1800,2017-11-24 09:25:00,2017-11-24,-1.274082,36.811188,1,0,0,0,0,9,11,2017,Friday,Non-Fatal,Other
1801,2017-11-24 17:26:00,2017-11-24,-3.8159305,39.627563,1,0,0,0,0,17,11,2017,Friday,Non-Fatal,Other
1802,2017-11-24 19:47:00,2017-11-24,-1.296291,36.8615,1,0,0,0,0,19,11,2017,Friday,Non-Fatal,Other
1803,2017-11-25 07:20:00,2017-11-25,-1.25557,36.694358,1,0,0,0,0,7,11,2017,Saturday,Non-Fatal,Other
1804,2017-11-25 08:40:00,2017-11-25,-1.250696,36.664278,1,0,0,0,0,8,11,2017,Saturday,Non-Fatal,Other
1805,2017-11-25 08:43:00,2017-11-25,-1.242395,36.868585,1,0,0,0,0,8,11,2017,Saturday,Non-Fatal,Other
1806,2017-11-25 09:31:00,2017-11-25,-1.3720986,36.91968,1,0,0,0,0,9,11,2017,Saturday,Non-Fatal,Other
1807,2017-11-25 12:49:00,2017-11-25,-1.3896025,36.9374325,1,1,0,0,0,12,11,2017,Saturday,Fatal,Other
1808,2017-11-25 15:19:00,2017-11-25,-1.344414,36.902542,1,0,0,0,0,15,11,2017,Saturday,Non-Fatal,Other
1809,2017-11-25 15:38:00,2017-11-25,-1.364719,36.911405,1,0,0,0,0,15,11,2017,Saturday,Non-Fatal,Other
1810,2017-11-25 16:09:00,2017-11-25,-1.3291545,36.8559275,1,0,0,0,0,16,11,2017,Saturday,Non-Fatal,Other
1811,2017-11-25 19:26:00,2017-11-25,-1.334911,36.892291,1,0,0,0,0,19,11,2017,Saturday,Non-Fatal,Other
1812,2017-11-25 21:27:00,2017-11-25,-1.287751,36.891665,1,0,0,0,0,21,11,2017,Saturday,Non-Fatal,Other
1813,2017-11-26 11:11:00,2017-11-26,-1.118238,37.0095155,1,0,0,0,0,11,11,2017,Sunday,Non-Fatal,Other
1814,2017-11-26 11:50:00,2017-11-26,-1.130143,36.9906355,1,0,0,0,0,11,11,2017,Sunday,Non-Fatal,Other
1815,2017-11-26 15:12:00,2017-11-26,-1.264576,36.72047,1,0,0,0,0,15,11,2017,Sunday,Non-Fatal,Other
1816,2017-11-26 16:55:00,2017-11-26,-1.299999,36.7869295,1,0,0,0,0,16,11,2017,Sunday,Non-Fatal,Other
1817,2017-11-27 11:01:00,2017-11-27,-1.33117,36.888818,1,0,0,0,0,11,11,2017,Monday,Non-Fatal,Other
1818,2017-11-27 17:09:00,2017-11-27,-1.2661995,36.844143,1,0,0,0,0,17,11,2017,Monday,Non-Fatal,Other
1819,2017-11-27 18:30:00,2017-11-27,-1.233985,36.8734125,1,0,0,0,0,18,11,2017,Monday,Non-Fatal,Other
1820,2017-11-27 18:30:00,2017-11-27,-1.222775,36.8374915,1,0,0,0,0,18,11,2017,Monday,Non-Fatal,Other
1821,2017-11-27 19:07:00,2017-11-27,-1.345336,36.901452,1,0,0,0,0,19,11,2017,Monday,Non-Fatal,Other
1822,2017-11-28 08:11:00,2017-11-28,-1.262579,36.879047,1,0,0,0,0,8,11,2017,Tuesday,Non-Fatal,Other
1823,2017-11-28 14:53:00,2017-11-28,-1.321741,36.80823,1,0,0,0,1,14,11,2017,Tuesday,Non-Fatal,Motorcycle
1824,2017-11-29 09:42:00,2017-11-29,-1.3218,36.707906,1,0,0,0,0,9,11,2017,Wednesday,Non-Fatal,Other
1825,2017-11-29 12:17:00,2017-11-29,-1.324826,36.847401,1,0,0,0,0,12,11,2017,Wednesday,Non-Fatal,Other
1826,2017-11-29 14:08:00,2017-11-29,-1.3314295,36.887656,1,0,0,0,0,14,11,2017,Wednesday,Non-Fatal,Other
1827,2017-11-29 17:41:00,2017-11-29,-1.289462,36.761555,1,0,0,0,0,17,11,2017,Wednesday,Non-Fatal,Other
1828,2017-11-29 18:10:00,2017-11-29,-1.2190745,36.765658,1,1,0,0,1,18,11,2017,Wednesday,Fatal,Motorcycle
1829,2017-11-30 07:11:00,2017-11-30,-1.2482685,36.7972245,1,0,0,0,0,7,11,2017,Thursday,Non-Fatal,Other
1830,2017-11-30 08:39:00,2017-11-30,-1.298173,36.797997,1,0,0,0,0,8,11,2017,Thursday,Non-Fatal,Other
1831,2017-11-30 12:29:00,2017-11-30,-1.2475105,36.8726695,1,0,0,0,0,12,11,2017,Thursday,Non-Fatal,Other
1832,2017-11-30 16:28:00,2017-11-30,-1.2918685,36.885468,1,0,0,0,0,16,11,2017,Thursday,Non-Fatal,Other
1833,2017-11-30 17:24:00,2017-11-30,-1.279233,36.84977,1,0,0,0,1,17,11,2017,Thursday,Non-Fatal,Motorcycle
1834,2017-11-30 19:00:00,2017-11-30,-1.246393,36.879859,1,0,0,0,0,19,11,2017,Thursday,Non-Fatal,Other
1835,2017-12-01 06:38:00,2017-12-01,-1.3821491,36.77053,1,0,0,0,0,6,12,2017,Friday,Non-Fatal,Other
1836,2017-12-01 09:02:00,2017-12-01,-1.252202,36.859396,1,0,0,0,0,9,12,2017,Friday,Non-Fatal,Other
1837,2017-12-01 13:11:00,2017-12-01,-1.262679,36.757618,1,0,0,0,0,13,12,2017,Friday,Non-Fatal,Other
1838,2017-12-01 18:46:00,2017-12-01,-1.300266,36.774317,1,0,0,0,0,18,12,2017,Friday,Non-Fatal,Other
1839,2017-12-02 00:06:00,2017-12-02,-1.212645,36.903327,1,0,0,0,0,0,12,2017,Saturday,Non-Fatal,Other
1840,2017-12-02 07:47:00,2017-12-02,-1.159431,36.881798,1,0,0,0,0,7,12,2017,Saturday,Non-Fatal,Other
1841,2017-12-02 10:49:00,2017-12-02,-1.260998,36.797304,1,0,0,0,0,10,12,2017,Saturday,Non-Fatal,Other
1842,2017-12-02 11:18:00,2017-12-02,-1.322909,36.899182,1,0,0,0,0,11,12,2017,Saturday,Non-Fatal,Other
1843,2017-12-02 13:48:00,2017-12-02,-1.074864,37.046338,1,0,0,0,0,13,12,2017,Saturday,Non-Fatal,Other
1844,2017-12-02 13:56:00,2017-12-02,-1.259469,36.785572,1,0,0,0,0,13,12,2017,Saturday,Non-Fatal,Other
1845,2017-12-02 19:55:00,2017-12-02,-1.234829,36.872948,1,0,0,0,0,19,12,2017,Saturday,Non-Fatal,Other
1846,2017-12-02 22:48:00,2017-12-02,-1.262446,36.757452,1,0,0,0,0,22,12,2017,Saturday,Non-Fatal,Other
1847,2017-12-02 23:25:00,2017-12-02,-1.259562,36.776188,1,0,0,0,0,23,12,2017,Saturday,Non-Fatal,Other
1848,2017-12-03 01:13:00,2017-12-03,-1.329043,36.875004,1,0,0,0,0,1,12,2017,Sunday,Non-Fatal,Other
1849,2017-12-04 05:52:00,2017-12-04,-1.215497,36.835163,1,0,0,0,0,5,12,2017,Monday,Non-Fatal,Other
1850,2017-12-04 06:22:00,2017-12-04,-1.256997,36.8547795,1,0,0,0,0,6,12,2017,Monday,Non-Fatal,Other
1851,2017-12-04 06:38:00,2017-12-04,-1.307547,36.889912,1,0,0,0,0,6,12,2017,Monday,Non-Fatal,Other
1852,2017-12-04 06:43:00,2017-12-04,-1.241488,36.813309,1,0,0,0,0,6,12,2017,Monday,Non-Fatal,Other
1853,2017-12-04 11:03:00,2017-12-04,-1.093182,37.032313,1,0,0,0,0,11,12,2017,Monday,Non-Fatal,Other
1854,2017-12-04 12:22:00,2017-12-04,-4.047225,39.695068,1,0,0,0,0,12,12,2017,Monday,Non-Fatal,Other
1855,2017-12-04 12:59:00,2017-12-04,-1.325097,36.79538,1,0,0,1,0,12,12,2017,Monday,Non-Fatal,Matatu
1856,2017-12-04 19:09:00,2017-12-04,-1.260858,36.713524,1,0,0,0,0,19,12,2017,Monday,Non-Fatal,Other
1857,2017-12-04 19:17:00,2017-12-04,-1.2823945,36.825266,1,0,0,0,0,19,12,2017,Monday,Non-Fatal,Other
1858,2017-12-04 20:35:00,2017-12-04,-1.2834915,37.0885155,1,0,0,0,0,20,12,2017,Monday,Non-Fatal,Other
1859,2017-12-04 20:39:00,2017-12-04,1.218463,36.892471,1,0,0,0,0,20,12,2017,Monday,Non-Fatal,Other
1860,2017-12-05 06:44:00,2017-12-05,-1.3306395,36.8602665,1,0,0,0,0,6,12,2017,Tuesday,Non-Fatal,Other
1861,2017-12-05 07:52:00,2017-12-05,-1.33142,36.887771,1,0,0,0,0,7,12,2017,Tuesday,Non-Fatal,Other
1862,2017-12-05 08:05:00,2017-12-05,-1.305665,36.827043,1,0,0,0,0,8,12,2017,Tuesday,Non-Fatal,Other
1863,2017-12-05 08:35:00,2017-12-05,-1.379012,36.927758,1,0,0,0,0,8,12,2017,Tuesday,Non-Fatal,Other
1864,2017-12-05 17:13:00,2017-12-05,-1.31948,36.768812,1,0,0,0,0,17,12,2017,Tuesday,Non-Fatal,Other
1865,2017-12-05 18:10:00,2017-12-05,-1.417392,36.952023,1,0,0,0,0,18,12,2017,Tuesday,Non-Fatal,Other
1866,2017-12-06 04:17:00,2017-12-06,-1.234307,36.873819,1,0,0,0,0,4,12,2017,Wednesday,Non-Fatal,Other
1867,2017-12-06 07:23:00,2017-12-06,-1.309226,36.845256,1,0,0,0,0,7,12,2017,Wednesday,Non-Fatal,Other
1868,2017-12-06 13:52:00,2017-12-06,-1.2499915,36.8212795,1,0,0,0,0,13,12,2017,Wednesday,Non-Fatal,Other
1869,2017-12-06 14:11:00,2017-12-06,-1.312607,36.819119,1,0,0,0,0,14,12,2017,Wednesday,Non-Fatal,Other
1870,2017-12-06 15:16:00,2017-12-06,-1.420306,36.953936,1,0,0,0,0,15,12,2017,Wednesday,Non-Fatal,Other
1871,2017-12-06 18:41:00,2017-12-06,-1.278403,36.8213105,1,0,0,1,0,18,12,2017,Wednesday,Non-Fatal,Matatu
1872,2017-12-07 11:50:00,2017-12-07,-1.294853,36.813958,1,0,0,0,0,11,12,2017,Thursday,Non-Fatal,Other
1873,2017-12-07 12:02:00,2017-12-07,-1.491511,37.057739,1,0,0,0,0,12,12,2017,Thursday,Non-Fatal,Other
1874,2017-12-07 16:04:00,2017-12-07,-1.329589,36.855695,1,0,0,0,0,16,12,2017,Thursday,Non-Fatal,Other
1875,2017-12-07 19:39:00,2017-12-07,-1.286579,36.817414,1,0,0,0,0,19,12,2017,Thursday,Non-Fatal,Other
1876,2017-12-07 19:49:00,2017-12-07,-1.266714,36.834694,1,0,0,0,0,19,12,2017,Thursday,Non-Fatal,Other
1877,2017-12-08 01:19:00,2017-12-08,-1.260297,36.771259,1,0,0,0,0,1,12,2017,Friday,Non-Fatal,Other
1878,2017-12-08 07:45:00,2017-12-08,-1.244839,36.866974,1,0,0,0,0,7,12,2017,Friday,Non-Fatal,Other
1879,2017-12-08 07:51:00,2017-12-08,-1.260275,36.77083,1,0,0,0,0,7,12,2017,Friday,Non-Fatal,Other
1880,2017-12-08 20:18:00,2017-12-08,-1.2592215,36.7767385,1,0,0,0,0,20,12,2017,Friday,Non-Fatal,Other
1881,2017-12-09 07:33:00,2017-12-09,-1.2126375,36.903285,1,0,0,0,0,7,12,2017,Saturday,Non-Fatal,Other
1882,2017-12-09 07:59:00,2017-12-09,-1.35951,36.907839,1,0,0,0,0,7,12,2017,Saturday,Non-Fatal,Other
1883,2017-12-09 13:52:00,2017-12-09,-1.286472,36.8173765,1,0,0,0,0,13,12,2017,Saturday,Non-Fatal,Other
1884,2017-12-09 17:05:00,2017-12-09,-1.2576,36.854319,1,0,0,0,0,17,12,2017,Saturday,Non-Fatal,Other
1885,2017-12-09 23:21:00,2017-12-09,-1.024217,37.066723,1,0,0,0,0,23,12,2017,Saturday,Non-Fatal,Other
1886,2017-12-10 01:10:00,2017-12-10,-1.323766,36.899965,1,0,0,0,0,1,12,2017,Sunday,Non-Fatal,Other
1887,2017-12-10 16:37:00,2017-12-10,-1.291616,36.891681,1,0,0,0,0,16,12,2017,Sunday,Non-Fatal,Other
1888,2017-12-11 17:44:00,2017-12-11,-1.129648,36.988736,1,0,0,0,0,17,12,2017,Monday,Non-Fatal,Other
1889,2017-12-11 19:09:00,2017-12-11,-1.2534305,36.857856,1,0,0,0,0,19,12,2017,Monday,Non-Fatal,Other
1890,2017-12-11 21:28:00,2017-12-11,-1.328663,36.882455,1,0,0,1,0,21,12,2017,Monday,Non-Fatal,Matatu
1891,2017-12-12 05:30:00,2017-12-12,-1.218473,36.89262,1,0,0,0,0,5,12,2017,Tuesday,Non-Fatal,Other
1892,2017-12-12 10:36:00,2017-12-12,-0.982928,36.5861,1,0,0,1,0,10,12,2017,Tuesday,Non-Fatal,Matatu
1893,2017-12-12 13:22:00,2017-12-12,-1.240635,36.844245,1,0,0,0,0,13,12,2017,Tuesday,Non-Fatal,Other
1894,2017-12-13 05:43:00,2017-12-13,-1.211206,36.906606,1,0,0,0,0,5,12,2017,Wednesday,Non-Fatal,Other
1895,2017-12-13 10:33:00,2017-12-13,-1.47553,36.958696,1,0,0,0,0,10,12,2017,Wednesday,Non-Fatal,Other
1896,2017-12-13 13:20:00,2017-12-13,-1.12963,36.987723,1,0,0,0,0,13,12,2017,Wednesday,Non-Fatal,Other
1897,2017-12-13 15:12:00,2017-12-13,0.827637,35.12181,1,0,0,0,0,15,12,2017,Wednesday,Non-Fatal,Other
1898,2017-12-13 16:57:00,2017-12-13,-1.299657,36.787209,1,0,0,0,0,16,12,2017,Wednesday,Non-Fatal,Other
1899,2017-12-14 10:24:00,2017-12-14,-1.260772,36.842033,1,0,0,1,0,10,12,2017,Thursday,Non-Fatal,Matatu
1900,2017-12-14 12:08:00,2017-12-14,-1.469576,36.960561,1,1,0,0,0,12,12,2017,Thursday,Fatal,Other
1901,2017-12-14 21:23:00,2017-12-14,-1.2520115,36.859948,1,0,0,0,1,21,12,2017,Thursday,Non-Fatal,Motorcycle
1902,2017-12-15 09:57:00,2017-12-15,-1.218893,36.892208,1,0,0,0,0,9,12,2017,Friday,Non-Fatal,Other
1903,2017-12-15 10:05:00,2017-12-15,-1.211047,36.907074,1,0,0,0,0,10,12,2017,Friday,Non-Fatal,Other
1904,2017-12-15 15:37:00,2017-12-15,-1.129345,36.99237,1,0,0,0,0,15,12,2017,Friday,Non-Fatal,Other
1905,2017-12-15 16:02:00,2017-12-15,-1.129693,36.987598,1,0,0,0,0,16,12,2017,Friday,Non-Fatal,Other
1906,2017-12-15 18:44:00,2017-12-15,-1.244991,36.86694635,1,0,0,0,0,18,12,2017,Friday,Non-Fatal,Other
1907,2017-12-15 19:00:00,2017-12-15,-1.298226,36.886981,1,0,0,0,0,19,12,2017,Friday,Non-Fatal,Other
1908,2017-12-15 19:39:00,2017-12-15,-1.299952,36.779641,1,0,0,0,0,19,12,2017,Friday,Non-Fatal,Other
1909,2017-12-16 05:12:00,2017-12-16,-1.304699,36.826291,1,0,0,0,0,5,12,2017,Saturday,Non-Fatal,Other
1910,2017-12-16 10:00:00,2017-12-16,-1.098771,37.024285,1,0,0,0,0,10,12,2017,Saturday,Non-Fatal,Other
1911,2017-12-16 10:55:00,2017-12-16,-1.219471,36.891591,1,0,0,0,0,10,12,2017,Saturday,Non-Fatal,Other
1912,2017-12-16 13:42:00,2017-12-16,-1.266713,36.834188,1,0,0,0,0,13,12,2017,Saturday,Non-Fatal,Other
1913,2017-12-17 05:09:00,2017-12-17,-1.329926,36.870701,1,0,0,0,0,5,12,2017,Sunday,Non-Fatal,Other
1914,2017-12-17 08:48:00,2017-12-17,-1.29222,36.78721,1,0,0,0,0,8,12,2017,Sunday,Non-Fatal,Other
1915,2017-12-17 13:29:00,2017-12-17,-1.390191,36.937159,1,0,0,0,0,13,12,2017,Sunday,Non-Fatal,Other
1916,2017-12-17 16:44:00,2017-12-17,-1.329589,36.855695,1,0,0,0,0,16,12,2017,Sunday,Non-Fatal,Other
1917,2017-12-17 20:14:00,2017-12-17,-1.260772,36.842033,1,0,0,0,0,20,12,2017,Sunday,Non-Fatal,Other
1918,2017-12-17 21:15:00,2017-12-17,-1.331264,36.86059,1,0,0,0,0,21,12,2017,Sunday,Non-Fatal,Other
1919,2017-12-17 22:15:00,2017-12-17,-1.038446,37.081157,1,0,0,0,0,22,12,2017,Sunday,Non-Fatal,Other
1920,2017-12-18 13:17:00,2017-12-18,-1.289545,36.7615555,1,0,0,0,0,13,12,2017,Monday,Non-Fatal,Other
1921,2017-12-18 18:18:00,2017-12-18,-1.153991,36.638782,1,0,0,0,0,18,12,2017,Monday,Non-Fatal,Other
1922,2017-12-18 18:42:00,2017-12-18,-1.3128205,36.830201,1,0,0,0,0,18,12,2017,Monday,Non-Fatal,Other
1923,2017-12-18 19:28:00,2017-12-18,-1.2922815,36.8216995,1,0,0,0,0,19,12,2017,Monday,Non-Fatal,Other
1924,2017-12-19 06:58:00,2017-12-19,-1.3319135,36.888746,1,0,0,1,0,6,12,2017,Tuesday,Non-Fatal,Matatu
1925,2017-12-19 07:43:00,2017-12-19,-1.270921,36.807785,1,0,0,0,0,7,12,2017,Tuesday,Non-Fatal,Other
1926,2017-12-20 11:48:00,2017-12-20,-1.274158,36.8005675,1,0,0,0,0,11,12,2017,Wednesday,Non-Fatal,Other
1927,2017-12-20 14:03:00,2017-12-20,-1.2588255,36.780138,1,0,0,0,0,14,12,2017,Wednesday,Non-Fatal,Other
1928,2017-12-20 17:19:00,2017-12-20,-1.2742315,36.800186,1,0,0,0,0,17,12,2017,Wednesday,Non-Fatal,Other
1929,2017-12-20 19:02:00,2017-12-20,-1.3295475,36.855592,1,0,0,0,0,19,12,2017,Wednesday,Non-Fatal,Other
1930,2017-12-21 05:33:00,2017-12-21,-1.382017,36.770618,1,0,0,0,0,5,12,2017,Thursday,Non-Fatal,Other
1931,2017-12-22 07:52:00,2017-12-22,-1.262079,36.839992,1,0,0,0,0,7,12,2017,Friday,Non-Fatal,Other
1932,2017-12-22 12:53:00,2017-12-22,-1.2918,36.822384,1,0,0,0,0,12,12,2017,Friday,Non-Fatal,Other
1933,2017-12-22 18:32:00,2017-12-22,-1.2579775,36.701298,1,0,0,0,0,18,12,2017,Friday,Non-Fatal,Other
1934,2017-12-23 06:09:00,2017-12-23,-1.220565,36.663215,1,0,0,0,0,6,12,2017,Saturday,Non-Fatal,Other
1935,2017-12-23 06:48:00,2017-12-23,-1.073494,37.047653,1,0,0,0,0,6,12,2017,Saturday,Non-Fatal,Other
1936,2017-12-23 15:59:00,2017-12-23,-1.334046,36.6734185,1,0,0,1,0,15,12,2017,Saturday,Non-Fatal,Matatu
1937,2017-12-23 19:56:00,2017-12-23,-1.27265,36.731701,1,0,0,0,0,19,12,2017,Saturday,Non-Fatal,Other
1938,2017-12-24 11:11:00,2017-12-24,-1.320549,36.809532,1,0,0,0,0,11,12,2017,Sunday,Non-Fatal,Other
1939,2017-12-26 14:25:00,2017-12-26,-1.266311,36.8347405,1,0,0,0,0,14,12,2017,Tuesday,Non-Fatal,Other
1940,2018-03-13 07:38:00,2018-03-13,-1.460337,36.9635545,1,0,0,0,0,7,3,2018,Tuesday,Non-Fatal,Other
1941,2018-03-13 09:20:00,2018-03-13,-1.0655185,37.053372,1,0,0,0,0,9,3,2018,Tuesday,Non-Fatal,Other
1942,2018-03-13 20:02:00,2018-03-13,-1.2995415,36.820373,1,0,0,0,0,20,3,2018,Tuesday,Non-Fatal,Other
1943,2018-03-13 21:02:00,2018-03-13,-1.263655,36.872786,1,0,0,0,1,21,3,2018,Tuesday,Non-Fatal,Motorcycle
1944,2018-03-13 22:16:00,2018-03-13,-1.262671,36.764223,1,0,0,0,0,22,3,2018,Tuesday,Non-Fatal,Other
1945,2018-03-14 07:10:00,2018-03-14,-1.257314,36.699829,1,0,0,0,0,7,3,2018,Wednesday,Non-Fatal,Other
1946,2018-03-14 07:31:00,2018-03-14,-1.2097735,36.851203,1,0,0,0,0,7,3,2018,Wednesday,Non-Fatal,Other
1947,2018-03-14 07:38:00,2018-03-14,-1.215306,36.850626,1,0,0,0,0,7,3,2018,Wednesday,Non-Fatal,Other
1948,2018-03-14 07:53:00,2018-03-14,-1.312536,36.8159315,1,0,0,0,0,7,3,2018,Wednesday,Non-Fatal,Other
1949,2018-03-14 08:40:00,2018-03-14,-1.296979,36.838858,1,0,0,0,0,8,3,2018,Wednesday,Non-Fatal,Other
1950,2018-03-14 17:44:00,2018-03-14,-1.295047,36.821932,1,0,0,0,0,17,3,2018,Wednesday,Non-Fatal,Other
1951,2018-03-14 18:04:00,2018-03-14,-1.234118,36.8733595,1,0,0,0,0,18,3,2018,Wednesday,Non-Fatal,Other
1952,2018-03-14 18:08:00,2018-03-14,-1.24489,36.867803,1,0,0,0,0,18,3,2018,Wednesday,Non-Fatal,Other
1953,2018-03-14 19:31:00,2018-03-14,-1.094889,37.0288045,1,0,0,0,0,19,3,2018,Wednesday,Non-Fatal,Other
1954,2018-03-14 19:51:00,2018-03-14,-1.174996,36.834315,1,0,0,0,0,19,3,2018,Wednesday,Non-Fatal,Other
1955,2018-03-14 23:05:00,2018-03-14,-1.266915,36.834424,1,0,0,0,0,23,3,2018,Wednesday,Non-Fatal,Other
1956,2018-03-15 06:27:00,2018-03-15,-1.259206,36.7770485,1,0,0,0,0,6,3,2018,Thursday,Non-Fatal,Other
1957,2018-03-15 06:35:00,2018-03-15,-1.237446,36.844233,1,0,0,0,0,6,3,2018,Thursday,Non-Fatal,Other
1958,2018-03-15 06:51:00,2018-03-15,-1.211013,36.794982,1,0,0,0,0,6,3,2018,Thursday,Non-Fatal,Other
1959,2018-03-15 07:33:00,2018-03-15,-1.231225,36.878543,1,0,0,0,0,7,3,2018,Thursday,Non-Fatal,Other
1960,2018-03-15 07:58:00,2018-03-15,-1.330787,36.864385,1,0,0,0,0,7,3,2018,Thursday,Non-Fatal,Other
1961,2018-03-15 17:13:00,2018-03-15,-1.319559,36.838041,1,0,0,0,0,17,3,2018,Thursday,Non-Fatal,Other
1962,2018-03-15 17:14:00,2018-03-15,-1.325775,36.848605,1,0,0,0,0,17,3,2018,Thursday,Non-Fatal,Other
1963,2018-03-15 17:14:00,2018-03-15,-1.260889,36.842022,1,0,0,0,0,17,3,2018,Thursday,Non-Fatal,Other
1964,2018-03-15 19:29:00,2018-03-15,-1.2782075,36.8214985,1,0,0,1,0,19,3,2018,Thursday,Non-Fatal,Matatu
1965,2018-03-16 11:28:00,2018-03-16,-1.317396,36.8965795,1,0,0,0,0,11,3,2018,Friday,Non-Fatal,Other
1966,2018-03-16 12:31:00,2018-03-16,-1.293309,36.817706,1,0,0,0,1,12,3,2018,Friday,Non-Fatal,Motorcycle
1967,2018-03-16 16:32:00,2018-03-16,-1.1164465,37.011283,1,0,0,0,0,16,3,2018,Friday,Non-Fatal,Other
1968,2018-03-16 18:05:00,2018-03-16,-1.1707485,36.9721805,1,0,0,0,0,18,3,2018,Friday,Non-Fatal,Other
1969,2018-03-16 19:58:00,2018-03-16,-1.323624,36.844773,1,0,0,0,0,19,3,2018,Friday,Non-Fatal,Other
1970,2018-03-16 21:05:00,2018-03-16,-1.284413,36.833376,1,0,0,1,0,21,3,2018,Friday,Non-Fatal,Matatu
1971,2018-03-16 22:40:00,2018-03-16,-1.505751,37.096684,1,1,0,0,0,22,3,2018,Friday,Fatal,Other
