crash_id,crash_datetime,crash_date,latitude,longitude,n_crash_reports,contains_fatality_words,contains_pedestrian_words,contains_matatu_words,contains_motorcycle_words
751,2/22/2018 2:49,2/22/2018,-1.216943,36.894419,1,0,0,0,0
752,2/22/2018 11:19,2/22/2018,0.202573,35.097086,1,0,0,0,0
753,2/22/2018 13:12,2/22/2018,-1.298009,36.802431,1,0,0,0,0
756,2/23/2018 2:13,2/23/2018,-1.265303,36.802556,1,0,0,0,0
757,2/23/2018 3:27,2/23/2018,-1.289111,36.827475,1,0,0,0,0
758,2/23/2018 4:40,2/23/2018,-1.262724,36.983443,1,0,0,0,0
759,2/23/2018 9:14,2/23/2018,-1.292623,36.779097,1,0,0,0,0
760,2/23/2018 10:35,2/23/2018,-1.259747,36.78845,1,0,0,0,0
761,2/23/2018 12:28,2/23/2018,-1.28663,36.835286,1,0,0,0,0
762,2/23/2018 15:03,2/23/2018,-1.03818,37.079278,1,0,0,0,0
763,2/23/2018 15:04,2/23/2018,-0.47454,36.291564,1,0,0,0,0
764,2/23/2018 15:56,2/23/2018,-1.218893,36.892208,1,0,0,1,0
765,2/23/2018 21:14,2/23/2018,-1.319292,36.837924,1,0,0,0,0
766,2/24/2018 3:50,2/24/2018,-1.218893,36.892208,1,0,0,0,0
767,2/24/2018 6:18,2/24/2018,-1.188995,36.930823,1,0,0,0,0
768,2/24/2018 8:44,2/24/2018,-1.331725,36.888135,1,0,0,0,0
769,2/24/2018 10:26,2/24/2018,-1.329883,36.870701,1,0,0,0,0
770,2/24/2018 15:49,2/24/2018,-1.265772,36.858716,1,0,0,0,0
773,2/26/2018 0:36,2/26/2018,-1.312506,36.81604,1,0,0,0,0
775,2/26/2018 2:27,2/26/2018,-1.323213,36.802306,1,0,1,0,0
776,2/26/2018 2:36,2/26/2018,-1.2341507,36.8729868,1,0,0,0,0
777,2/26/2018 7:47,2/26/2018,-1.292342,36.8429,1,0,0,1,0
778,2/26/2018 14:55,2/26/2018,-1.266714,36.834694,1,0,0,0,0
783,2/27/2018 4:47,2/27/2018,-1.259591,36.785698,1,0,0,0,0
784,2/27/2018 7:20,2/27/2018,-1.333851,36.751725,1,0,0,0,0
785,2/27/2018 10:58,2/27/2018,-1.32856015,36.880783,1,1,0,0,0
786,2/27/2018 17:47,2/27/2018,-1.280825,36.822972,1,1,0,0,0
789,2/28/2018 6:11,2/28/2018,-1.276917,36.807179,1,0,0,0,0
790,2/28/2018 12:24,2/28/2018,-1.307721,36.819305,1,0,0,0,0
791,2/28/2018 12:29,2/28/2018,-1.325894,36.848591,1,0,0,0,0
792,2/28/2018 13:09,2/28/2018,-1.249795,36.862071,1,0,0,0,0
793,2/28/2018 18:19,2/28/2018,-1.132937,36.974417,1,0,0,0,0
794,3/1/2018 1:19,3/1/2018,-1.244991,36.86694635,1,0,0,0,0
795,3/1/2018 1:51,3/1/2018,-1.260580886,36.8023376,1,0,0,0,0
796,3/1/2018 2:34,3/1/2018,-1.327561,36.852158,1,0,0,0,0
797,3/1/2018 3:14,3/1/2018,-1.248111,36.863457,1,0,0,0,0
798,3/1/2018 3:20,3/1/2018,-2.599949,38.066876,1,0,0,0,0
799,3/1/2018 3:29,3/1/2018,-1.283333,36.823575,1,0,0,0,0
800,3/1/2018 7:36,3/1/2018,-1.323225,36.844359,1,0,0,0,0
801,3/1/2018 10:37,3/1/2018,-1.256647,36.81326,1,0,0,0,0
802,3/1/2018 11:25,3/1/2018,-0.522637,36.328483,1,0,0,0,0
803,3/1/2018 12:07,3/1/2018,1.257331,35.170798,1,0,0,0,0
805,3/1/2018 15:14,3/1/2018,-1.259942,36.843874,1,0,0,0,0
806,3/1/2018 16:05,3/1/2018,-1.311294,36.849614,1,0,0,0,0
807,3/1/2018 16:28,3/1/2018,-1.233515,36.874662,1,0,0,0,0
808,3/1/2018 16:58,3/1/2018,-1.379238,36.927857,1,0,0,0,0
809,3/2/2018 1:05,3/2/2018,-1.166799,36.963381,1,0,0,0,0
810,3/2/2018 1:15,3/2/2018,-1.244991,36.86694635,1,0,0,0,0
813,3/2/2018 3:06,3/2/2018,-1.25810665,36.70126405,1,0,0,0,0
814,3/2/2018 3:36,3/2/2018,-1.2341507,36.8729868,1,0,0,0,0
815,3/2/2018 3:39,3/2/2018,-1.188995,36.930823,1,0,0,0,1
816,3/2/2018 3:44,3/2/2018,-1.260283,36.710522,1,0,0,0,0
817,3/2/2018 4:24,3/2/2018,-1.28150075,36.82264503,1,0,0,0,0
818,3/2/2018 4:26,3/2/2018,-1.024195,37.066605,1,0,0,0,0
819,3/2/2018 4:58,3/2/2018,-1.3250091,36.8489146,1,0,0,0,0
820,3/2/2018 5:17,3/2/2018,-1.226239,36.884136,1,0,0,0,0
823,3/2/2018 14:01,3/2/2018,-0.758794,35.015255,1,1,0,0,0
824,3/2/2018 15:28,3/2/2018,-1.329589,36.855695,1,0,0,0,0
826,3/3/2018 1:21,3/3/2018,-1.3296904,36.8709943,1,0,0,0,0
827,3/3/2018 8:08,3/3/2018,-1.256155,36.855219,1,0,0,0,0
828,3/3/2018 10:23,3/3/2018,-1.239072,36.870218,1,0,0,0,0
831,3/3/2018 13:57,3/3/2018,-1.491415,37.057589,1,0,0,0,0
833,3/3/2018 15:03,3/3/2018,-1.293812,36.761477,1,0,0,0,0
836,3/3/2018 22:16,3/3/2018,-1.323311714,36.89959526,1,0,0,0,0
837,3/4/2018 6:56,3/4/2018,-0.642348,36.387224,1,0,0,0,0
838,3/4/2018 8:26,3/4/2018,-1.2713378,36.9971707,1,0,0,0,0
840,3/4/2018 10:23,3/4/2018,-1.277424,37.138624,1,1,0,1,0
841,3/4/2018 11:15,3/4/2018,-1.756556,37.20397,1,0,0,0,0
842,3/4/2018 11:38,3/4/2018,-0.756446,37.280878,1,0,0,0,1
845,3/4/2018 14:04,3/4/2018,-1.318455,36.715857,1,0,0,0,1
848,3/4/2018 17:51,3/4/2018,-1.266998,36.799005,1,0,0,0,0
849,3/5/2018 2:18,3/5/2018,-1.132937,36.974417,1,0,0,0,0
852,3/5/2018 11:51,3/5/2018,-1.260772,36.842033,1,0,0,0,0
853,3/5/2018 12:15,3/5/2018,-1.146884,36.963056,1,0,0,0,0
856,3/5/2018 13:18,3/5/2018,-0.908159,37.207246,1,0,0,0,0
858,3/5/2018 13:27,3/5/2018,-1.262401,36.865998,1,0,0,0,0
860,3/5/2018 13:40,3/5/2018,-1.033104,37.074411,1,0,0,0,0
862,3/5/2018 14:23,3/5/2018,-1.238015,36.843981,1,0,0,0,0
863,3/5/2018 14:25,3/5/2018,-1.297619,36.829782,1,0,0,0,0
867,3/5/2018 17:22,3/5/2018,-1.2627803,36.76434337,1,0,0,0,0
870,3/6/2018 4:18,3/6/2018,-1.325422,36.848129,1,0,0,0,0
872,3/6/2018 11:07,3/6/2018,-1.244991,36.86694635,1,1,1,0,0
874,3/6/2018 12:43,3/6/2018,-1.338221,36.773224,1,0,0,0,0
875,3/6/2018 12:48,3/6/2018,-1.218893,36.892208,1,0,0,0,0
876,3/6/2018 13:10,3/6/2018,-1.356237,36.762057,1,0,0,0,0
877,3/6/2018 15:12,3/6/2018,-1.2381,36.843986,1,0,0,0,0
880,3/6/2018 16:50,3/6/2018,-1.260772,36.842033,1,0,0,0,0
883,3/6/2018 18:23,3/6/2018,-1.329519,36.873866,1,0,0,0,0
884,3/7/2018 1:52,3/7/2018,-1.330846,36.857742,1,0,0,0,0
887,3/7/2018 9:41,3/7/2018,-0.804893,36.532016,1,0,0,0,0
889,3/7/2018 12:11,3/7/2018,-1.323311714,36.89959526,1,0,0,0,0
891,3/8/2018 0:42,3/8/2018,-1.024195,37.066605,1,0,0,0,0
892,3/8/2018 1:09,3/8/2018,-1.005675,37.078928,1,0,0,0,0
893,3/8/2018 1:50,3/8/2018,-1.323638,36.899686,1,0,0,0,0
894,3/8/2018 3:38,3/8/2018,-1.32856015,36.880783,1,0,0,0,1
895,3/8/2018 4:55,3/8/2018,-1.205178,36.915715,1,0,0,0,0
899,3/8/2018 12:45,3/8/2018,-1.375827,36.924115,1,1,0,0,0
900,3/8/2018 14:30,3/8/2018,-1.2632265,36.7649484,1,0,0,0,0
901,3/8/2018 16:52,3/8/2018,-1.329926,36.870701,1,0,0,0,0
905,3/9/2018 9:22,3/9/2018,-1.2381,36.843986,1,0,0,0,0
906,3/9/2018 9:53,3/9/2018,-0.940806,36.620745,1,0,0,0,0
907,3/9/2018 10:14,3/9/2018,-1.205178,36.915715,1,0,0,0,0
914,3/9/2018 13:08,3/9/2018,-1.364719,36.911405,1,0,0,0,0
915,3/9/2018 13:39,3/9/2018,-1.260268,36.770931,1,0,0,0,0
917,3/9/2018 14:00,3/9/2018,-1.292914,36.819315,1,0,0,1,0
918,3/9/2018 21:05,3/9/2018,-1.325628,36.848603,1,0,0,0,0
921,3/10/2018 4:54,3/10/2018,-1.370163,36.917689,1,0,0,0,0
923,3/10/2018 5:43,3/10/2018,-1.283051,36.824175,1,0,0,0,1
927,3/10/2018 14:24,3/10/2018,-1.3218,36.707906,1,0,0,0,0
928,3/11/2018 4:04,3/11/2018,-1.280731,36.964065,1,0,0,0,0
930,3/11/2018 11:10,3/11/2018,-1.237493,36.666526,1,0,0,0,0
933,3/11/2018 16:49,3/11/2018,-1.182002,36.937491,1,0,0,0,0
935,3/12/2018 3:50,3/12/2018,-1.31435665,36.8079547,1,0,0,0,0
936,3/12/2018 4:04,3/12/2018,-1.255847525,36.69535614,1,0,0,0,0
941,3/13/2018 3:37,3/13/2018,-1.460948,36.964113,1,0,0,0,0
948,3/13/2018 5:20,3/13/2018,-1.067715,37.051005,1,0,0,0,0
951,3/13/2018 14:25,3/13/2018,-1.219589,36.891494,1,0,0,0,0
953,3/13/2018 15:27,3/13/2018,-1.211206,36.906606,1,0,0,0,0
954,3/13/2018 16:01,3/13/2018,-1.299653,36.820883,1,0,0,0,0
956,3/13/2018 17:02,3/13/2018,-1.261931,36.873126,1,1,0,0,1
958,3/13/2018 18:15,3/13/2018,-1.2627803,36.76434337,1,0,0,0,0
1133,7/1/2017 6:29,7/1/2017,-1.327731,36.852125,1,0,0,0,0
1134,7/1/2017 8:40,7/1/2017,-1.292377,36.783475,1,0,0,0,0
1135,7/1/2017 11:24,7/1/2017,-1.2639371,36.7578099,1,0,0,0,0
1136,7/1/2017 21:15,7/1/2017,-1.203699,36.917122,1,1,0,0,0
1137,7/2/2017 13:06,7/2/2017,-1.292673,36.899085,1,0,0,1,0
1138,7/2/2017 19:42,7/2/2017,-1.29991,36.824145,1,0,0,0,0
1139,7/3/2017 6:20,7/3/2017,-1.234392,36.873671,1,0,0,0,0
1140,7/3/2017 20:52,7/3/2017,-1.2970144,36.8756581,1,0,0,1,0
1141,7/4/2017 7:53,7/4/2017,-1.233516,36.874734,1,0,0,0,0
1142,7/4/2017 8:57,7/4/2017,-1.20545,36.785959,1,0,0,0,0
1143,7/4/2017 9:45,7/4/2017,-1.2447019,36.8668032,1,0,0,0,0
1144,7/4/2017 18:43,7/4/2017,-1.319188,36.86533,1,0,0,0,1
1145,7/4/2017 20:17,7/4/2017,-1.233677,36.874532,1,0,0,0,0
1146,7/5/2017 7:08,7/5/2017,-1.28666,36.835242,1,0,0,0,0
1147,7/5/2017 13:52,7/5/2017,-1.3311921,36.8885687,1,0,0,0,0
1148,7/5/2017 17:47,7/5/2017,-1.2184363,36.8914368,1,0,0,1,0
1149,7/6/2017 5:23,7/6/2017,-1.244783,36.8668542,1,1,0,0,0
1150,7/6/2017 18:24,7/6/2017,-1.3242318,36.7018934,1,0,0,0,0
1151,7/6/2017 18:37,7/6/2017,-1.2184363,36.8914368,1,0,0,0,0
1152,7/6/2017 22:35,7/6/2017,-1.329878,36.870853,1,0,0,0,0
1153,7/7/2017 9:00,7/7/2017,-1.260694,36.716837,1,0,0,0,0
1154,7/7/2017 17:23,7/7/2017,-1.248708,36.863189,1,0,0,0,0
1155,7/7/2017 17:54,7/7/2017,-1.294364,36.78753,1,0,0,0,0
1156,7/7/2017 19:39,7/7/2017,-1.382143,36.770575,1,0,0,0,1
1157,7/8/2017 16:13,7/8/2017,-1.329905,36.870861,1,0,0,0,0
1158,7/8/2017 20:53,7/8/2017,-1.364074,36.910642,1,0,0,0,0
1159,7/8/2017 21:00,7/8/2017,-1.259973674,36.84342063,1,0,0,0,0
1160,7/8/2017 21:52,7/8/2017,-1.0244849,37.0672917,1,0,0,0,0
1161,7/9/2017 1:34,7/9/2017,-1.420035,36.953928,1,1,0,0,0
1162,7/9/2017 7:19,7/9/2017,-1.2184363,36.8914368,1,0,0,0,0
1163,7/9/2017 12:13,7/9/2017,-1.285990699,36.81832394,1,0,0,0,0
1164,7/9/2017 20:08,7/9/2017,-1.225723658,36.88494832,1,0,0,0,0
1165,7/9/2017 21:29,7/9/2017,-1.218436267,36.89143683,1,0,0,0,0
1166,7/10/2017 6:23,7/10/2017,-1.169939,36.641335,1,0,0,0,0
1167,7/10/2017 6:25,7/10/2017,-1.218436267,36.89143683,1,0,0,0,0
1168,7/10/2017 7:35,7/10/2017,-1.278615,36.821314,1,0,0,0,0
1169,7/10/2017 7:42,7/10/2017,-1.30912,36.860767,1,0,0,0,0
1170,7/10/2017 8:52,7/10/2017,-1.203704,36.917063,1,0,0,0,0
1171,7/10/2017 10:31,7/10/2017,-1.234376,36.670686,1,0,0,0,0
1172,7/11/2017 6:20,7/11/2017,-1.255847525,36.69535614,1,0,0,0,0
1173,7/11/2017 6:53,7/11/2017,-1.2568653,36.85500857,1,0,0,0,0
1174,7/11/2017 8:11,7/11/2017,-1.233366,36.874555,1,0,0,0,0
1175,7/11/2017 11:28,7/11/2017,-1.393383,36.939303,1,0,0,0,0
1176,7/11/2017 16:18,7/11/2017,-1.417547,36.9517764,1,0,0,0,0
1177,7/11/2017 17:40,7/11/2017,-1.180398,36.644306,1,0,0,0,0
1178,7/11/2017 20:17,7/11/2017,-1.3632057,36.764584,1,1,0,0,0
1179,7/12/2017 6:21,7/12/2017,-1.260772,36.842033,1,0,0,0,0
1180,7/12/2017 8:59,7/12/2017,-1.292773,36.804511,1,0,0,0,0
1181,7/12/2017 11:17,7/12/2017,-1.25887,36.78039,1,0,0,0,0
1182,7/12/2017 17:26,7/12/2017,-1.244263,36.86747,1,0,0,0,0
1183,7/12/2017 17:33,7/12/2017,-1.188995,36.930823,1,0,0,0,0
1184,7/12/2017 18:22,7/12/2017,-1.205178,36.915715,1,0,0,0,0
1185,7/12/2017 18:28,7/12/2017,-1.29251,36.781708,1,0,0,0,0
1186,7/12/2017 18:47,7/12/2017,-1.379238,36.927857,1,0,0,0,0
1187,7/12/2017 21:32,7/12/2017,-1.182002,36.937491,1,0,0,1,0
1188,7/13/2017 8:22,7/13/2017,-1.024099,37.066766,1,0,0,0,0
1189,7/13/2017 9:06,7/13/2017,-1.284369,36.83115,1,0,0,0,0
1190,7/13/2017 10:56,7/13/2017,-1.331381,36.888581,1,0,0,0,0
1191,7/13/2017 15:04,7/13/2017,-1.364553,36.911256,1,0,0,0,0
1192,7/13/2017 17:58,7/13/2017,-1.274509,36.81225,1,0,0,1,0
1193,7/13/2017 18:25,7/13/2017,-1.33052,36.866298,1,0,0,0,0
1194,7/13/2017 21:12,7/13/2017,-1.136765,36.970913,1,0,0,0,0
1195,7/14/2017 5:17,7/14/2017,-1.35951,36.907839,1,0,0,0,0
1196,7/14/2017 9:52,7/14/2017,-1.265922,36.853626,1,0,0,0,0
1197,7/14/2017 13:09,7/14/2017,-1.188995,36.930823,1,0,0,0,0
1198,7/14/2017 13:57,7/14/2017,-1.290727,36.798554,1,0,0,0,0
1199,7/14/2017 14:14,7/14/2017,-1.331725,36.888135,1,0,0,0,0
1200,7/14/2017 16:03,7/14/2017,-1.226301,36.884109,1,0,0,0,0
1201,7/14/2017 17:35,7/14/2017,-1.364719,36.911405,1,0,0,0,0
1202,7/14/2017 17:41,7/14/2017,-1.35951,36.907839,1,0,0,0,0
1203,7/14/2017 18:20,7/14/2017,-1.257857,36.700906,1,0,0,0,0
1204,7/15/2017 19:43,7/15/2017,-1.271275,36.80748625,1,0,0,0,0
1205,7/15/2017 20:51,7/15/2017,-1.295326,36.886314,1,0,0,0,0
1206,7/17/2017 5:59,7/17/2017,-1.296583,36.87943,1,0,0,0,0
1207,7/17/2017 19:49,7/17/2017,-1.20397,36.916762,1,0,0,0,0
1208,7/17/2017 20:00,7/17/2017,0.31954,34.57249,1,0,0,0,0
1209,7/17/2017 20:13,7/17/2017,-1.172072333,36.94727033,1,0,0,0,0
1210,7/17/2017 20:36,7/17/2017,-1.2341507,36.8729868,1,0,0,0,0
1211,7/17/2017 21:30,7/17/2017,-1.26879,36.824013,1,0,0,0,0
1212,7/19/2017 6:13,7/19/2017,-1.266714,36.834694,1,0,0,0,0
1213,7/19/2017 18:47,7/19/2017,-1.260772,36.842033,1,0,0,0,0
1214,7/19/2017 18:59,7/19/2017,-1.23071185,36.80370165,1,0,0,0,0
1215,7/20/2017 6:05,7/20/2017,-1.260951,36.716548,1,0,0,0,0
1216,7/20/2017 6:09,7/20/2017,-1.264492,36.738768,1,0,0,0,0
1217,7/20/2017 15:01,7/20/2017,-1.264153,36.748832,1,0,0,0,0
1218,7/20/2017 16:40,7/20/2017,-1.2381,36.843986,1,0,0,0,0
1219,7/20/2017 19:33,7/20/2017,-1.256155,36.855219,1,0,0,0,0
1220,7/21/2017 9:58,7/21/2017,-1.252933,36.859054,1,0,0,0,0
1221,7/21/2017 19:08,7/21/2017,-1.364553,36.911256,1,0,0,0,0
1222,7/21/2017 21:02,7/21/2017,-1.319396,36.838183,1,1,0,0,0
1223,7/21/2017 22:57,7/21/2017,-1.23099,36.87776,1,0,0,0,0
1224,7/22/2017 8:20,7/22/2017,-1.249218,36.862657,1,0,0,0,0
1225,7/22/2017 10:53,7/22/2017,-1.314107,36.830949,1,0,0,0,0
1226,7/22/2017 18:02,7/22/2017,-1.297072,36.875667,1,0,0,0,0
1227,7/22/2017 18:11,7/22/2017,-1.319292,36.837924,1,0,0,0,0
1228,7/22/2017 18:23,7/22/2017,-1.329883,36.870701,1,0,0,0,0
1229,7/23/2017 6:37,7/23/2017,-1.262121,36.726285,1,0,0,0,0
1230,7/23/2017 14:11,7/23/2017,-1.26932,36.75024,1,0,0,0,0
1231,7/23/2017 20:32,7/23/2017,-1.212543,36.902526,1,0,0,0,0
1232,7/24/2017 2:10,7/24/2017,-1.319292,36.837924,1,0,0,0,0
1233,7/24/2017 5:28,7/24/2017,-1.203623,36.772108,1,0,0,0,0
1234,7/24/2017 6:27,7/24/2017,-1.264054,36.753914,1,0,0,0,0
1235,7/24/2017 6:30,7/24/2017,-1.2341507,36.8729868,1,0,0,0,0
1236,7/24/2017 7:26,7/24/2017,-1.205178,36.915715,1,0,0,0,0
1237,7/24/2017 8:27,7/24/2017,-1.261628,36.725739,1,0,0,0,0
1238,7/24/2017 17:16,7/24/2017,-1.105318,37.017312,1,0,0,0,0
1239,7/24/2017 19:32,7/24/2017,-1.269696,36.817389,1,0,0,0,0
1240,7/25/2017 8:50,7/25/2017,-1.225204,36.838646,1,0,0,1,0
1241,7/25/2017 19:44,7/25/2017,-1.393383,36.939303,1,0,0,0,0
1242,7/26/2017 8:50,7/26/2017,-1.299666,36.765329,1,0,0,0,0
1243,7/26/2017 16:30,7/26/2017,-1.299037,36.776838,1,0,0,0,0
1244,7/27/2017 6:48,7/27/2017,-1.292978525,36.79147788,1,0,0,0,0
1245,7/27/2017 12:29,7/27/2017,-1.2520115,36.859948,1,1,0,0,0
1246,7/27/2017 16:23,7/27/2017,-1.129644,36.98806,1,0,0,0,0
1247,7/27/2017 17:21,7/27/2017,-1.271799,36.808369,1,0,0,0,0
1248,7/27/2017 19:31,7/27/2017,-1.508392,37.095374,1,0,0,0,0
1249,7/28/2017 7:26,7/28/2017,-1.263037,36.863931,1,0,0,0,0
1250,7/28/2017 7:28,7/28/2017,-1.3218,36.707906,1,0,0,0,0
1251,7/28/2017 7:47,7/28/2017,-1.299046,36.776833,1,0,0,0,0
1252,7/28/2017 7:47,7/28/2017,-1.233238,36.669375,1,0,0,0,0
1253,7/28/2017 8:05,7/28/2017,-1.227806,36.66455,1,0,0,0,0
1254,7/28/2017 8:24,7/28/2017,-1.211206,36.906606,1,0,0,0,0
1255,7/29/2017 4:18,7/29/2017,-1.239072,36.870218,1,0,0,0,0
1256,7/29/2017 7:57,7/29/2017,-1.393383,36.939303,1,0,0,0,0
1257,7/29/2017 10:39,7/29/2017,-1.260772,36.842033,1,1,0,0,1
1258,7/29/2017 11:49,7/29/2017,-1.2520115,36.859948,1,1,0,0,0
1259,7/29/2017 12:13,7/29/2017,-1.298009,36.802431,1,0,0,0,0
1260,7/29/2017 20:23,7/29/2017,-1.291926,36.841084,1,0,0,1,0
1261,7/30/2017 9:46,7/30/2017,-1.219791,36.891226,1,0,0,0,0
1262,7/30/2017 10:40,7/30/2017,-1.264153,36.748832,1,0,0,0,0
1263,7/30/2017 19:19,7/30/2017,-1.325571,36.794551,1,0,0,0,0
1264,7/31/2017 6:37,7/31/2017,-1.268631,36.812207,1,0,0,1,0
1265,7/31/2017 9:50,7/31/2017,-1.278772,36.850245,1,0,0,0,0
1266,7/31/2017 10:11,7/31/2017,-1.238775,36.870358,1,0,0,0,0
1267,7/31/2017 20:14,7/31/2017,-1.218893,36.892208,1,0,0,0,0
1268,7/31/2017 21:02,7/31/2017,-1.325542,36.84841,1,0,0,0,0
1269,8/1/2017 7:48,8/1/2017,-1.364553,36.911256,1,0,0,0,0
1270,8/1/2017 9:15,8/1/2017,-1.299871,36.76633,1,0,0,0,0
1271,8/1/2017 16:07,8/1/2017,-1.393383,36.939303,1,0,0,0,0
1272,8/1/2017 17:36,8/1/2017,-1.098771,37.024285,1,0,0,0,0
1273,8/1/2017 17:45,8/1/2017,-1.266714,36.834694,1,0,0,0,0
1274,8/1/2017 18:27,8/1/2017,-1.265423,36.819903,1,1,0,0,0
1275,8/1/2017 22:25,8/1/2017,-1.27281,36.897437,1,0,0,0,0
1276,8/2/2017 4:59,8/2/2017,-1.211206,36.906606,1,0,0,0,0
1277,8/2/2017 6:41,8/2/2017,-1.318966,36.789283,1,0,0,0,0
1278,8/2/2017 8:01,8/2/2017,-1.264298,36.734214,1,0,0,0,0
1279,8/2/2017 11:27,8/2/2017,-1.3218,36.707906,1,0,0,0,0
1280,8/2/2017 12:14,8/2/2017,-1.226239,36.884136,1,0,0,0,0
1281,8/2/2017 17:17,8/2/2017,-1.108992,36.642781,1,0,0,0,0
1282,8/4/2017 6:20,8/4/2017,-1.260772,36.842033,1,0,0,0,0
1283,8/4/2017 7:32,8/4/2017,-1.3309909,36.8595949,1,0,0,0,0
1284,8/4/2017 7:46,8/4/2017,-1.284307,36.816255,1,0,0,0,0
1285,8/4/2017 8:00,8/4/2017,-1.137155,36.970552,1,1,0,0,0
1286,8/4/2017 8:48,8/4/2017,-1.149233,36.962258,1,0,0,0,0
1287,8/4/2017 8:53,8/4/2017,-1.292341,36.842965,1,0,1,1,0
1288,8/4/2017 15:36,8/4/2017,-1.227806,36.66455,1,0,0,0,0
1289,8/4/2017 17:05,8/4/2017,-1.316627,36.92001,1,1,0,0,0
1290,8/4/2017 18:44,8/4/2017,-1.296282,36.881906,1,0,0,0,0
1291,8/4/2017 20:01,8/4/2017,-1.218893,36.892208,1,0,0,0,0
1292,8/4/2017 20:06,8/4/2017,-1.260327,36.718453,1,0,0,1,0
1293,8/4/2017 20:41,8/4/2017,-1.325853,36.848697,1,0,0,0,0
1294,8/4/2017 23:08,8/4/2017,-1.260811,36.794594,1,0,0,0,0
1295,8/5/2017 7:00,8/5/2017,-1.188995,36.930823,1,0,0,0,0
1296,8/5/2017 9:12,8/5/2017,-1.311331,36.820703,1,0,0,0,0
1297,8/5/2017 23:22,8/5/2017,-1.33117,36.888818,1,0,0,0,0
1298,8/6/2017 21:00,8/6/2017,-1.260327,36.718453,1,0,0,0,0
1299,8/6/2017 22:31,8/6/2017,-1.281916,36.814476,1,0,0,0,0
1300,8/7/2017 9:36,8/7/2017,-1.067871,36.699144,1,0,0,0,0
1301,8/7/2017 11:44,8/7/2017,-0.804893,36.532016,1,0,0,0,0
1302,8/7/2017 17:38,8/7/2017,-1.215346,36.85396,1,0,0,0,0
1303,8/8/2017 11:17,8/8/2017,-1.061075,37.238535,1,0,0,0,0
1304,8/8/2017 13:13,8/8/2017,-0.930223,37.169935,1,0,0,0,0
1305,8/9/2017 10:59,8/9/2017,-1.215966,36.841163,1,0,0,0,0
1306,8/9/2017 11:41,8/9/2017,-1.2986499,36.8025624,1,0,0,0,0
1307,8/10/2017 13:59,8/10/2017,-1.285867,36.818659,1,0,0,0,0
1308,8/10/2017 17:51,8/10/2017,-1.307448,36.889762,1,0,0,0,0
1309,8/11/2017 13:47,8/11/2017,-1.312662,36.815829,1,0,0,0,0
1310,8/11/2017 16:52,8/11/2017,-1.171108,36.972523,1,0,0,0,0
1311,8/11/2017 23:31,8/11/2017,-0.804893,36.532016,1,0,0,0,0
1312,8/12/2017 8:15,8/12/2017,-1.244991,36.86694635,1,0,0,1,0
1313,8/12/2017 18:49,8/12/2017,-1.393383,36.939303,1,0,0,0,0
1314,8/13/2017 19:48,8/13/2017,-0.940643,36.620634,1,0,0,0,0
1315,8/14/2017 5:49,8/14/2017,-1.31031125,36.8915215,1,0,0,1,0
1316,8/14/2017 9:54,8/14/2017,-1.231202,36.877496,1,0,0,0,0
1317,8/14/2017 17:46,8/14/2017,-1.231202,36.877496,1,0,0,0,0
1318,8/14/2017 23:29,8/14/2017,-1.31569,36.814204,1,0,0,0,0
1319,8/16/2017 18:05,8/16/2017,-1.255847525,36.69535614,1,0,0,0,0
1320,8/16/2017 18:14,8/16/2017,-1.2496416,36.68444243,1,0,0,0,0
1321,8/16/2017 18:23,8/16/2017,-1.149233,36.962258,1,0,0,0,0
1322,8/16/2017 18:42,8/16/2017,-1.220927,36.890236,1,0,0,0,0
1323,8/16/2017 20:08,8/16/2017,-1.317658,36.776336,1,1,0,0,0
1324,8/16/2017 20:25,8/16/2017,-1.319174,36.789482,1,1,1,0,0
1325,8/17/2017 7:45,8/17/2017,-1.297734,36.886701,1,0,0,0,0
1326,8/17/2017 8:37,8/17/2017,-1.250179253,36.78524739,1,0,0,1,0
1327,8/17/2017 14:21,8/17/2017,-1.295174,36.821838,1,0,0,0,0
1328,8/17/2017 17:33,8/17/2017,-1.1711,36.972391,1,0,0,0,0
1329,8/17/2017 18:36,8/17/2017,-1.344414,36.902542,1,0,0,0,0
1330,8/17/2017 20:11,8/17/2017,-1.260845,36.713369,1,0,0,0,0
1331,8/17/2017 20:37,8/17/2017,-1.29594,36.886536,1,1,0,0,0
1332,8/17/2017 22:05,8/17/2017,-1.23536,36.872436,1,0,0,0,0
1333,8/18/2017 1:31,8/18/2017,-1.216489,36.825045,1,0,0,0,0
1334,8/18/2017 7:58,8/18/2017,-1.29769,36.871121,1,0,0,1,0
1335,8/18/2017 8:24,8/18/2017,-1.264316,36.740057,1,0,0,0,0
1336,8/18/2017 11:29,8/18/2017,-1.287876,36.827602,1,0,0,0,0
1337,8/18/2017 14:37,8/18/2017,-1.255799,36.797584,1,0,0,0,0
1338,8/19/2017 0:53,8/19/2017,-1.319292,36.837924,1,0,0,0,0
1339,8/19/2017 5:52,8/19/2017,-1.265182,36.835912,1,0,0,0,0
1340,8/19/2017 6:25,8/19/2017,-1.30449,36.746054,1,0,0,0,1
1341,8/19/2017 21:04,8/19/2017,-1.024067,37.066755,1,0,0,0,0
1342,8/20/2017 6:45,8/20/2017,-1.29748,36.885739,1,0,0,0,0
1343,8/20/2017 15:52,8/20/2017,-1.235411,36.872537,1,0,0,0,0
