crash_id,crash_datetime,crash_date,hour,month,year,day_of_week,latitude,longitude,severity,contains_fatality_words,contains_pedestrian_words,contains_motorcycle_words,contains_matatu_words,road_user_type,n_crash_reports
1784,2017-11-21 08:31:00,2017-11-21,8,11,2017,Tuesday,-1.298269,36.797763,Non-Fatal,0,0,0,0,Other,1
1785,2017-11-21 08:44:00,2017-11-21,8,11,2017,Tuesday,-1.2982275,36.803097,Non-Fatal,0,0,0,0,Other,1
1786,2017-11-21 08:56:00,2017-11-21,8,11,2017,Tuesday,-1.335767,36.8932625,Non-Fatal,0,0,0,0,Other,1
1787,2017-11-21 12:36:00,2017-11-21,12,11,2017,Tuesday,-1.3220555,36.7741765,Non-Fatal,0,0,0,0,Other,1
1788,2017-11-21 14:09:00,2017-11-21,14,11,2017,Tuesday,-1.2955,36.85703,Non-Fatal,0,0,0,0,Other,1
1789,2017-11-21 16:58:00,2017-11-21,16,11,2017,Tuesday,-1.331472,36.887747,Non-Fatal,0,0,0,0,Other,1
1790,2017-11-21 22:57:00,2017-11-21,22,11,2017,Tuesday,-1.33117,36.888818,Non-Fatal,0,0,0,0,Other,1
1791,2017-11-22 06:34:00,2017-11-22,6,11,2017,Wednesday,-1.2628265,36.8031865,Non-Fatal,0,0,0,0,Other,1
1792,2017-11-22 17:24:00,2017-11-22,17,11,2017,Wednesday,-1.3271525,36.852423,Non-Fatal,0,0,0,0,Other,1
1793,2017-11-23 07:00:00,2017-11-23,7,11,2017,Thursday,-2.863738,40.171389,Non-Fatal,0,0,0,0,Other,1
1794,2017-11-23 07:40:00,2017-11-23,7,11,2017,Thursday,-1.244849,36.867224,Non-Fatal,0,0,0,0,Other,1
1795,2017-11-23 07:43:00,2017-11-23,7,11,2017,Thursday,-1.315701,36.813834,Non-Fatal,0,0,0,0,Other,1
1796,2017-11-23 08:52:00,2017-11-23,8,11,2017,Thursday,-1.3228785,36.8991215,Non-Fatal,0,0,0,0,Other,1
1797,2017-11-23 09:32:00,2017-11-23,9,11,2017,Thursday,-1.284477,36.821578,Non-Fatal,0,0,0,0,Other,1
1798,2017-11-23 20:56:00,2017-11-23,20,11,2017,Thursday,-1.24803,36.863567,Non-Fatal,0,0,0,0,Other,1
1799,2017-11-23 21:05:00,2017-11-23,21,11,2017,Thursday,-1.34132,36.666683,Fatal,1,0,0,0,Other,1
1800,2017-11-24 09:25:00,2017-11-24,9,11,2017,Friday,-1.274082,36.811188,Non-Fatal,0,0,0,0,Other,1
1801,2017-11-24 17:26:00,2017-11-24,17,11,2017,Friday,-3.8159305,39.627563,Non-Fatal,0,0,0,0,Other,1
1802,2017-11-24 19:47:00,2017-11-24,19,11,2017,Friday,-1.296291,36.8615,Non-Fatal,0,0,0,0,Other,1
1803,2017-11-25 07:20:00,2017-11-25,7,11,2017,Saturday,-1.25557,36.694358,Non-Fatal,0,0,0,0,Other,1
1804,2017-11-25 08:40:00,2017-11-25,8,11,2017,Saturday,-1.250696,36.664278,Non-Fatal,0,0,0,0,Other,1
1805,2017-11-25 08:43:00,2017-11-25,8,11,2017,Saturday,-1.242395,36.868585,Non-Fatal,0,0,0,0,Other,1
1806,2017-11-25 09:31:00,2017-11-25,9,11,2017,Saturday,-1.3720986,36.91968,Non-Fatal,0,0,0,0,Other,1
1807,2017-11-25 12:49:00,2017-11-25,12,11,2017,Saturday,-1.3896025,36.9374325,Fatal,1,0,0,0,Other,1
1808,2017-11-25 15:19:00,2017-11-25,15,11,2017,Saturday,-1.344414,36.902542,Non-Fatal,0,0,0,0,Other,1
1809,2017-11-25 15:38:00,2017-11-25,15,11,2017,Saturday,-1.364719,36.911405,Non-Fatal,0,0,0,0,Other,1
1810,2017-11-25 16:09:00,2017-11-25,16,11,2017,Saturday,-1.3291545,36.8559275,Non-Fatal,0,0,0,0,Other,1
1811,2017-11-25 19:26:00,2017-11-25,19,11,2017,Saturday,-1.334911,36.892291,Non-Fatal,0,0,0,0,Other,1
1812,2017-11-25 21:27:00,2017-11-25,21,11,2017,Saturday,-1.287751,36.891665,Non-Fatal,0,0,0,0,Other,1
1813,2017-11-26 11:11:00,2017-11-26,11,11,2017,Sunday,-1.118238,37.0095155,Non-Fatal,0,0,0,0,Other,1
1814,2017-11-26 11:50:00,2017-11-26,11,11,2017,Sunday,-1.130143,36.9906355,Non-Fatal,0,0,0,0,Other,1
1815,2017-11-26 15:12:00,2017-11-26,15,11,2017,Sunday,-1.264576,36.72047,Non-Fatal,0,0,0,0,Other,1
1816,2017-11-26 16:55:00,2017-11-26,16,11,2017,Sunday,-1.299999,36.7869295,Non-Fatal,0,0,0,0,Other,1
1817,2017-11-27 11:01:00,2017-11-27,11,11,2017,Monday,-1.33117,36.888818,Non-Fatal,0,0,0,0,Other,1
1818,2017-11-27 17:09:00,2017-11-27,17,11,2017,Monday,-1.2661995,36.844143,Non-Fatal,0,0,0,0,Other,1
1819,2017-11-27 18:30:00,2017-11-27,18,11,2017,Monday,-1.233985,36.8734125,Non-Fatal,0,0,0,0,Other,1
1820,2017-11-27 18:30:00,2017-11-27,18,11,2017,Monday,-1.222775,36.8374915,Non-Fatal,0,0,0,0,Other,1
1821,2017-11-27 19:07:00,2017-11-27,19,11,2017,Monday,-1.345336,36.901452,Non-Fatal,0,0,0,0,Other,1
1822,2017-11-28 08:11:00,2017-11-28,8,11,2017,Tuesday,-1.262579,36.879047,Non-Fatal,0,0,0,0,Other,1
1823,2017-11-28 14:53:00,2017-11-28,14,11,2017,Tuesday,-1.321741,36.80823,Non-Fatal,0,0,1,0,Motorcycle,1
1824,2017-11-29 09:42:00,2017-11-29,9,11,2017,Wednesday,-1.3218,36.707906,Non-Fatal,0,0,0,0,Other,1
1825,2017-11-29 12:17:00,2017-11-29,12,11,2017,Wednesday,-1.324826,36.847401,Non-Fatal,0,0,0,0,Other,1
1826,2017-11-29 14:08:00,2017-11-29,14,11,2017,Wednesday,-1.3314295,36.887656,Non-Fatal,0,0,0,0,Other,1
1827,2017-11-29 17:41:00,2017-11-29,17,11,2017,Wednesday,-1.289462,36.761555,Non-Fatal,0,0,0,0,Other,1
1828,2017-11-29 18:10:00,2017-11-29,18,11,2017,Wednesday,-1.2190745,36.765658,Fatal,1,0,1,0,Motorcycle,1
1829,2017-11-30 07:11:00,2017-11-30,7,11,2017,Thursday,-1.2482685,36.7972245,Non-Fatal,0,0,0,0,Other,1
1830,2017-11-30 08:39:00,2017-11-30,8,11,2017,Thursday,-1.298173,36.797997,Non-Fatal,0,0,0,0,Other,1
1831,2017-11-30 12:29:00,2017-11-30,12,11,2017,Thursday,-1.2475105,36.8726695,Non-Fatal,0,0,0,0,Other,1
1832,2017-11-30 16:28:00,2017-11-30,16,11,2017,Thursday,-1.2918685,36.885468,Non-Fatal,0,0,0,0,Other,1
1833,2017-11-30 17:24:00,2017-11-30,17,11,2017,Thursday,-1.279233,36.84977,Non-Fatal,0,0,1,0,Motorcycle,1
1834,2017-11-30 19:00:00,2017-11-30,19,11,2017,Thursday,-1.246393,36.879859,Non-Fatal,0,0,0,0,Other,1
1835,2017-12-01 06:38:00,2017-12-01,6,12,2017,Friday,-1.3821491,36.77053,Non-Fatal,0,0,0,0,Other,1
1836,2017-12-01 09:02:00,2017-12-01,9,12,2017,Friday,-1.252202,36.859396,Non-Fatal,0,0,0,0,Other,1
1837,2017-12-01 13:11:00,2017-12-01,13,12,2017,Friday,-1.262679,36.757618,Non-Fatal,0,0,0,0,Other,1
1838,2017-12-01 18:46:00,2017-12-01,18,12,2017,Friday,-1.300266,36.774317,Non-Fatal,0,0,0,0,Other,1
1839,2017-12-02 00:06:00,2017-12-02,0,12,2017,Saturday,-1.212645,36.903327,Non-Fatal,0,0,0,0,Other,1
1840,2017-12-02 07:47:00,2017-12-02,7,12,2017,Saturday,-1.159431,36.881798,Non-Fatal,0,0,0,0,Other,1
1841,2017-12-02 10:49:00,2017-12-02,10,12,2017,Saturday,-1.260998,36.797304,Non-Fatal,0,0,0,0,Other,1
1842,2017-12-02 11:18:00,2017-12-02,11,12,2017,Saturday,-1.322909,36.899182,Non-Fatal,0,0,0,0,Other,1
1843,2017-12-02 13:48:00,2017-12-02,13,12,2017,Saturday,-1.074864,37.046338,Non-Fatal,0,0,0,0,Other,1
1844,2017-12-02 13:56:00,2017-12-02,13,12,2017,Saturday,-1.259469,36.785572,Non-Fatal,0,0,0,0,Other,1
1845,2017-12-02 19:55:00,2017-12-02,19,12,2017,Saturday,-1.234829,36.872948,Non-Fatal,0,0,0,0,Other,1
1846,2017-12-02 22:48:00,2017-12-02,22,12,2017,Saturday,-1.262446,36.757452,Non-Fatal,0,0,0,0,Other,1
1847,2017-12-02 23:25:00,2017-12-02,23,12,2017,Saturday,-1.259562,36.776188,Non-Fatal,0,0,0,0,Other,1
1848,2017-12-03 01:13:00,2017-12-03,1,12,2017,Sunday,-1.329043,36.875004,Non-Fatal,0,0,0,0,Other,1
1849,2017-12-04 05:52:00,2017-12-04,5,12,2017,Monday,-1.215497,36.835163,Non-Fatal,0,0,0,0,Other,1
1850,2017-12-04 06:22:00,2017-12-04,6,12,2017,Monday,-1.256997,36.8547795,Non-Fatal,0,0,0,0,Other,1
1851,2017-12-04 06:38:00,2017-12-04,6,12,2017,Monday,-1.307547,36.889912,Non-Fatal,0,0,0,0,Other,1
1852,2017-12-04 06:43:00,2017-12-04,6,12,2017,Monday,-1.241488,36.813309,Non-Fatal,0,0,0,0,Other,1
1853,2017-12-04 11:03:00,2017-12-04,11,12,2017,Monday,-1.093182,37.032313,Non-Fatal,0,0,0,0,Other,1
1854,2017-12-04 12:22:00,2017-12-04,12,12,2017,Monday,-4.047225,39.695068,Non-Fatal,0,0,0,0,Other,1
1855,2017-12-04 12:59:00,2017-12-04,12,12,2017,Monday,-1.325097,36.79538,Non-Fatal,0,0,0,1,Matatu,1
1856,2017-12-04 19:09:00,2017-12-04,19,12,2017,Monday,-1.260858,36.713524,Non-Fatal,0,0,0,0,Other,1
1857,2017-12-04 19:17:00,2017-12-04,19,12,2017,Monday,-1.2823945,36.825266,Non-Fatal,0,0,0,0,Other,1
1858,2017-12-04 20:35:00,2017-12-04,20,12,2017,Monday,-1.2834915,37.0885155,Non-Fatal,0,0,0,0,Other,1
1859,2017-12-04 20:39:00,2017-12-04,20,12,2017,Monday,1.218463,36.892471,Non-Fatal,0,0,0,0,Other,1
1860,2017-12-05 06:44:00,2017-12-05,6,12,2017,Tuesday,-1.3306395,36.8602665,Non-Fatal,0,0,0,0,Other,1
1861,2017-12-05 07:52:00,2017-12-05,7,12,2017,Tuesday,-1.33142,36.887771,Non-Fatal,0,0,0,0,Other,1
1862,2017-12-05 08:05:00,2017-12-05,8,12,2017,Tuesday,-1.305665,36.827043,Non-Fatal,0,0,0,0,Other,1
1863,2017-12-05 08:35:00,2017-12-05,8,12,2017,Tuesday,-1.379012,36.927758,Non-Fatal,0,0,0,0,Other,1
1864,2017-12-05 17:13:00,2017-12-05,17,12,2017,Tuesday,-1.31948,36.768812,Non-Fatal,0,0,0,0,Other,1
1865,2017-12-05 18:10:00,2017-12-05,18,12,2017,Tuesday,-1.417392,36.952023,Non-Fatal,0,0,0,0,Other,1
1866,2017-12-06 04:17:00,2017-12-06,4,12,2017,Wednesday,-1.234307,36.873819,Non-Fatal,0,0,0,0,Other,1
1867,2017-12-06 07:23:00,2017-12-06,7,12,2017,Wednesday,-1.309226,36.845256,Non-Fatal,0,0,0,0,Other,1
1868,2017-12-06 13:52:00,2017-12-06,13,12,2017,Wednesday,-1.2499915,36.8212795,Non-Fatal,0,0,0,0,Other,1
1869,2017-12-06 14:11:00,2017-12-06,14,12,2017,Wednesday,-1.312607,36.819119,Non-Fatal,0,0,0,0,Other,1
1870,2017-12-06 15:16:00,2017-12-06,15,12,2017,Wednesday,-1.420306,36.953936,Non-Fatal,0,0,0,0,Other,1
1871,2017-12-06 18:41:00,2017-12-06,18,12,2017,Wednesday,-1.278403,36.8213105,Non-Fatal,0,0,0,1,Matatu,1
1872,2017-12-07 11:50:00,2017-12-07,11,12,2017,Thursday,-1.294853,36.813958,Non-Fatal,0,0,0,0,Other,1
1873,2017-12-07 12:02:00,2017-12-07,12,12,2017,Thursday,-1.491511,37.057739,Non-Fatal,0,0,0,0,Other,1
1874,2017-12-07 16:04:00,2017-12-07,16,12,2017,Thursday,-1.329589,36.855695,Non-Fatal,0,0,0,0,Other,1
1875,2017-12-07 19:39:00,2017-12-07,19,12,2017,Thursday,-1.286579,36.817414,Non-Fatal,0,0,0,0,Other,1
1876,2017-12-07 19:49:00,2017-12-07,19,12,2017,Thursday,-1.266714,36.834694,Non-Fatal,0,0,0,0,Other,1
1877,2017-12-08 01:19:00,2017-12-08,1,12,2017,Friday,-1.260297,36.771259,Non-Fatal,0,0,0,0,Other,1
1878,2017-12-08 07:45:00,2017-12-08,7,12,2017,Friday,-1.244839,36.866974,Non-Fatal,0,0,0,0,Other,1
1879,2017-12-08 07:51:00,2017-12-08,7,12,2017,Friday,-1.260275,36.77083,Non-Fatal,0,0,0,0,Other,1
1880,2017-12-08 20:18:00,2017-12-08,20,12,2017,Friday,-1.2592215,36.7767385,Non-Fatal,0,0,0,0,Other,1
1881,2017-12-09 07:33:00,2017-12-09,7,12,2017,Saturday,-1.2126375,36.903285,Non-Fatal,0,0,0,0,Other,1
1882,2017-12-09 07:59:00,2017-12-09,7,12,2017,Saturday,-1.35951,36.907839,Non-Fatal,0,0,0,0,Other,1
1883,2017-12-09 13:52:00,2017-12-09,13,12,2017,Saturday,-1.286472,36.8173765,Non-Fatal,0,0,0,0,Other,1
1884,2017-12-09 17:05:00,2017-12-09,17,12,2017,Saturday,-1.2576,36.854319,Non-Fatal,0,0,0,0,Other,1
1885,2017-12-09 23:21:00,2017-12-09,23,12,2017,Saturday,-1.024217,37.066723,Non-Fatal,0,0,0,0,Other,1
1886,2017-12-10 01:10:00,2017-12-10,1,12,2017,Sunday,-1.323766,36.899965,Non-Fatal,0,0,0,0,Other,1
1887,2017-12-10 16:37:00,2017-12-10,16,12,2017,Sunday,-1.291616,36.891681,Non-Fatal,0,0,0,0,Other,1
1888,2017-12-11 17:44:00,2017-12-11,17,12,2017,Monday,-1.129648,36.988736,Non-Fatal,0,0,0,0,Other,1
1889,2017-12-11 19:09:00,2017-12-11,19,12,2017,Monday,-1.2534305,36.857856,Non-Fatal,0,0,0,0,Other,1
1890,2017-12-11 21:28:00,2017-12-11,21,12,2017,Monday,-1.328663,36.882455,Non-Fatal,0,0,0,1,Matatu,1
1891,2017-12-12 05:30:00,2017-12-12,5,12,2017,Tuesday,-1.218473,36.89262,Non-Fatal,0,0,0,0,Other,1
1892,2017-12-12 10:36:00,2017-12-12,10,12,2017,Tuesday,-0.982928,36.5861,Non-Fatal,0,0,0,1,Matatu,1
1893,2017-12-12 13:22:00,2017-12-12,13,12,2017,Tuesday,-1.240635,36.844245,Non-Fatal,0,0,0,0,Other,1
1894,2017-12-13 05:43:00,2017-12-13,5,12,2017,Wednesday,-1.211206,36.906606,Non-Fatal,0,0,0,0,Other,1
1895,2017-12-13 10:33:00,2017-12-13,10,12,2017,Wednesday,-1.47553,36.958696,Non-Fatal,0,0,0,0,Other,1
1896,2017-12-13 13:20:00,2017-12-13,13,12,2017,Wednesday,-1.12963,36.987723,Non-Fatal,0,0,0,0,Other,1
1897,2017-12-13 15:12:00,2017-12-13,15,12,2017,Wednesday,0.827637,35.12181,Non-Fatal,0,0,0,0,Other,1
1898,2017-12-13 16:57:00,2017-12-13,16,12,2017,Wednesday,-1.299657,36.787209,Non-Fatal,0,0,0,0,Other,1
1899,2017-12-14 10:24:00,2017-12-14,10,12,2017,Thursday,-1.260772,36.842033,Non-Fatal,0,0,0,1,Matatu,1
1900,2017-12-14 12:08:00,2017-12-14,12,12,2017,Thursday,-1.469576,36.960561,Fatal,1,0,0,0,Other,1
1901,2017-12-14 21:23:00,2017-12-14,21,12,2017,Thursday,-1.2520115,36.859948,Non-Fatal,0,0,1,0,Motorcycle,1
1902,2017-12-15 09:57:00,2017-12-15,9,12,2017,Friday,-1.218893,36.892208,Non-Fatal,0,0,0,0,Other,1
1903,2017-12-15 10:05:00,2017-12-15,10,12,2017,Friday,-1.211047,36.907074,Non-Fatal,0,0,0,0,Other,1
1904,2017-12-15 15:37:00,2017-12-15,15,12,2017,Friday,-1.129345,36.99237,Non-Fatal,0,0,0,0,Other,1
1905,2017-12-15 16:02:00,2017-12-15,16,12,2017,Friday,-1.129693,36.987598,Non-Fatal,0,0,0,0,Other,1
1906,2017-12-15 18:44:00,2017-12-15,18,12,2017,Friday,-1.244991,36.86694635,Non-Fatal,0,0,0,0,Other,1
1907,2017-12-15 19:00:00,2017-12-15,19,12,2017,Friday,-1.298226,36.886981,Non-Fatal,0,0,0,0,Other,1
1908,2017-12-15 19:39:00,2017-12-15,19,12,2017,Friday,-1.299952,36.779641,Non-Fatal,0,0,0,0,Other,1
1909,2017-12-16 05:12:00,2017-12-16,5,12,2017,Saturday,-1.304699,36.826291,Non-Fatal,0,0,0,0,Other,1
1910,2017-12-16 10:00:00,2017-12-16,10,12,2017,Saturday,-1.098771,37.024285,Non-Fatal,0,0,0,0,Other,1
1911,2017-12-16 10:55:00,2017-12-16,10,12,2017,Saturday,-1.219471,36.891591,Non-Fatal,0,0,0,0,Other,1
1912,2017-12-16 13:42:00,2017-12-16,13,12,2017,Saturday,-1.266713,36.834188,Non-Fatal,0,0,0,0,Other,1
1913,2017-12-17 05:09:00,2017-12-17,5,12,2017,Sunday,-1.329926,36.870701,Non-Fatal,0,0,0,0,Other,1
1914,2017-12-17 08:48:00,2017-12-17,8,12,2017,Sunday,-1.29222,36.78721,Non-Fatal,0,0,0,0,Other,1
1915,2017-12-17 13:29:00,2017-12-17,13,12,2017,Sunday,-1.390191,36.937159,Non-Fatal,0,0,0,0,Other,1
1916,2017-12-17 16:44:00,2017-12-17,16,12,2017,Sunday,-1.329589,36.855695,Non-Fatal,0,0,0,0,Other,1
1917,2017-12-17 20:14:00,2017-12-17,20,12,2017,Sunday,-1.260772,36.842033,Non-Fatal,0,0,0,0,Other,1
1918,2017-12-17 21:15:00,2017-12-17,21,12,2017,Sunday,-1.331264,36.86059,Non-Fatal,0,0,0,0,Other,1
1919,2017-12-17 22:15:00,2017-12-17,22,12,2017,Sunday,-1.038446,37.081157,Non-Fatal,0,0,0,0,Other,1
1920,2017-12-18 13:17:00,2017-12-18,13,12,2017,Monday,-1.289545,36.7615555,Non-Fatal,0,0,0,0,Other,1
1921,2017-12-18 18:18:00,2017-12-18,18,12,2017,Monday,-1.153991,36.638782,Non-Fatal,0,0,0,0,Other,1
1922,2017-12-18 18:42:00,2017-12-18,18,12,2017,Monday,-1.3128205,36.830201,Non-Fatal,0,0,0,0,Other,1
1923,2017-12-18 19:28:00,2017-12-18,19,12,2017,Monday,-1.2922815,36.8216995,Non-Fatal,0,0,0,0,Other,1
1924,2017-12-19 06:58:00,2017-12-19,6,12,2017,Tuesday,-1.3319135,36.888746,Non-Fatal,0,0,0,1,Matatu,1
1925,2017-12-19 07:43:00,2017-12-19,7,12,2017,Tuesday,-1.270921,36.807785,Non-Fatal,0,0,0,0,Other,1
1926,2017-12-20 11:48:00,2017-12-20,11,12,2017,Wednesday,-1.274158,36.8005675,Non-Fatal,0,0,0,0,Other,1
1927,2017-12-20 14:03:00,2017-12-20,14,12,2017,Wednesday,-1.2588255,36.780138,Non-Fatal,0,0,0,0,Other,1
1928,2017-12-20 17:19:00,2017-12-20,17,12,2017,Wednesday,-1.2742315,36.800186,Non-Fatal,0,0,0,0,Other,1
1929,2017-12-20 19:02:00,2017-12-20,19,12,2017,Wednesday,-1.3295475,36.855592,Non-Fatal,0,0,0,0,Other,1
1930,2017-12-21 05:33:00,2017-12-21,5,12,2017,Thursday,-1.382017,36.770618,Non-Fatal,0,0,0,0,Other,1
1931,2017-12-22 07:52:00,2017-12-22,7,12,2017,Friday,-1.262079,36.839992,Non-Fatal,0,0,0,0,Other,1
1932,2017-12-22 12:53:00,2017-12-22,12,12,2017,Friday,-1.2918,36.822384,Non-Fatal,0,0,0,0,Other,1
1933,2017-12-22 18:32:00,2017-12-22,18,12,2017,Friday,-1.2579775,36.701298,Non-Fatal,0,0,0,0,Other,1
1934,2017-12-23 06:09:00,2017-12-23,6,12,2017,Saturday,-1.220565,36.663215,Non-Fatal,0,0,0,0,Other,1
1935,2017-12-23 06:48:00,2017-12-23,6,12,2017,Saturday,-1.073494,37.047653,Non-Fatal,0,0,0,0,Other,1
1936,2017-12-23 15:59:00,2017-12-23,15,12,2017,Saturday,-1.334046,36.6734185,Non-Fatal,0,0,0,1,Matatu,1
1937,2017-12-23 19:56:00,2017-12-23,19,12,2017,Saturday,-1.27265,36.731701,Non-Fatal,0,0,0,0,Other,1
1938,2017-12-24 11:11:00,2017-12-24,11,12,2017,Sunday,-1.320549,36.809532,Non-Fatal,0,0,0,0,Other,1
1939,2017-12-26 14:25:00,2017-12-26,14,12,2017,Tuesday,-1.266311,36.8347405,Non-Fatal,0,0,0,0,Other,1
1940,2018-03-13 07:38:00,2018-03-13,7,3,2018,Tuesday,-1.460337,36.9635545,Non-Fatal,0,0,0,0,Other,1
1941,2018-03-13 09:20:00,2018-03-13,9,3,2018,Tuesday,-1.0655185,37.053372,Non-Fatal,0,0,0,0,Other,1
1942,2018-03-13 20:02:00,2018-03-13,20,3,2018,Tuesday,-1.2995415,36.820373,Non-Fatal,0,0,0,0,Other,1
1943,2018-03-13 21:02:00,2018-03-13,21,3,2018,Tuesday,-1.263655,36.872786,Non-Fatal,0,0,1,0,Motorcycle,1
1944,2018-03-13 22:16:00,2018-03-13,22,3,2018,Tuesday,-1.262671,36.764223,Non-Fatal,0,0,0,0,Other,1
1945,2018-03-14 07:10:00,2018-03-14,7,3,2018,Wednesday,-1.257314,36.699829,Non-Fatal,0,0,0,0,Other,1
1946,2018-03-14 07:31:00,2018-03-14,7,3,2018,Wednesday,-1.2097735,36.851203,Non-Fatal,0,0,0,0,Other,1
1947,2018-03-14 07:38:00,2018-03-14,7,3,2018,Wednesday,-1.215306,36.850626,Non-Fatal,0,0,0,0,Other,1
1948,2018-03-14 07:53:00,2018-03-14,7,3,2018,Wednesday,-1.312536,36.8159315,Non-Fatal,0,0,0,0,Other,1
1949,2018-03-14 08:40:00,2018-03-14,8,3,2018,Wednesday,-1.296979,36.838858,Non-Fatal,0,0,0,0,Other,1
1950,2018-03-14 17:44:00,2018-03-14,17,3,2018,Wednesday,-1.295047,36.821932,Non-Fatal,0,0,0,0,Other,1
1951,2018-03-14 18:04:00,2018-03-14,18,3,2018,Wednesday,-1.234118,36.8733595,Non-Fatal,0,0,0,0,Other,1
1952,2018-03-14 18:08:00,2018-03-14,18,3,2018,Wednesday,-1.24489,36.867803,Non-Fatal,0,0,0,0,Other,1
1953,2018-03-14 19:31:00,2018-03-14,19,3,2018,Wednesday,-1.094889,37.0288045,Non-Fatal,0,0,0,0,Other,1
1954,2018-03-14 19:51:00,2018-03-14,19,3,2018,Wednesday,-1.174996,36.834315,Non-Fatal,0,0,0,0,Other,1
1955,2018-03-14 23:05:00,2018-03-14,23,3,2018,Wednesday,-1.266915,36.834424,Non-Fatal,0,0,0,0,Other,1
1956,2018-03-15 06:27:00,2018-03-15,6,3,2018,Thursday,-1.259206,36.7770485,Non-Fatal,0,0,0,0,Other,1
1957,2018-03-15 06:35:00,2018-03-15,6,3,2018,Thursday,-1.237446,36.844233,Non-Fatal,0,0,0,0,Other,1
1958,2018-03-15 06:51:00,2018-03-15,6,3,2018,Thursday,-1.211013,36.794982,Non-Fatal,0,0,0,0,Other,1
1959,2018-03-15 07:33:00,2018-03-15,7,3,2018,Thursday,-1.231225,36.878543,Non-Fatal,0,0,0,0,Other,1
1960,2018-03-15 07:58:00,2018-03-15,7,3,2018,Thursday,-1.330787,36.864385,Non-Fatal,0,0,0,0,Other,1
1961,2018-03-15 17:13:00,2018-03-15,17,3,2018,Thursday,-1.319559,36.838041,Non-Fatal,0,0,0,0,Other,1
1962,2018-03-15 17:14:00,2018-03-15,17,3,2018,Thursday,-1.325775,36.848605,Non-Fatal,0,0,0,0,Other,1
1963,2018-03-15 17:14:00,2018-03-15,17,3,2018,Thursday,-1.260889,36.842022,Non-Fatal,0,0,0,0,Other,1
1964,2018-03-15 19:29:00,2018-03-15,19,3,2018,Thursday,-1.2782075,36.8214985,Non-Fatal,0,0,0,1,Matatu,1
1965,2018-03-16 11:28:00,2018-03-16,11,3,2018,Friday,-1.317396,36.8965795,Non-Fatal,0,0,0,0,Other,1
1966,2018-03-16 12:31:00,2018-03-16,12,3,2018,Friday,-1.293309,36.817706,Non-Fatal,0,0,1,0,Motorcycle,1
1967,2018-03-16 16:32:00,2018-03-16,16,3,2018,Friday,-1.1164465,37.011283,Non-Fatal,0,0,0,0,Other,1
1968,2018-03-16 18:05:00,2018-03-16,18,3,2018,Friday,-1.1707485,36.9721805,Non-Fatal,0,0,0,0,Other,1
1969,2018-03-16 19:58:00,2018-03-16,19,3,2018,Friday,-1.323624,36.844773,Non-Fatal,0,0,0,0,Other,1
1970,2018-03-16 21:05:00,2018-03-16,21,3,2018,Friday,-1.284413,36.833376,Non-Fatal,0,0,0,1,Matatu,1
1971,2018-03-16 22:40:00,2018-03-16,22,3,2018,Friday,-1.505751,37.096684,Fatal,1,0,0,0,Other,1
1972,2018-03-16 23:13:00,2018-03-16,23,3,2018,Friday,-1.179694,36.939152,Non-Fatal,0,0,0,0,Other,1
1973,2018-03-18 16:13:00,2018-03-18,16,3,2018,Sunday,-1.301972,36.887986,Non-Fatal,0,0,1,0,Motorcycle,1
1974,2018-03-18 19:45:00,2018-03-18,19,3,2018,Sunday,-1.29952,36.790639,Non-Fatal,0,0,0,0,Other,1
1975,2018-03-18 19:48:00,2018-03-18,19,3,2018,Sunday,-1.300255,36.7566285,Non-Fatal,0,0,0,0,Other,1
1976,2018-03-18 20:46:00,2018-03-18,20,3,2018,Sunday,-1.180514,36.938472,Non-Fatal,0,0,0,0,Other,1
1977,2018-03-19 15:48:00,2018-03-19,15,3,2018,Monday,-1.234131,36.990949,Non-Fatal,0,0,0,0,Other,1
1978,2018-03-19 18:19:00,2018-03-19,18,3,2018,Monday,-1.336986,36.894911,Non-Fatal,0,0,0,0,Other,1
1979,2018-03-20 06:56:00,2018-03-20,6,3,2018,Tuesday,-1.284577,36.820585,Non-Fatal,0,0,0,0,Other,1
1980,2018-03-20 09:48:00,2018-03-20,9,3,2018,Tuesday,-1.294134,36.851995,Non-Fatal,0,0,0,0,Other,1
1981,2018-03-20 10:49:00,2018-03-20,10,3,2018,Tuesday,-1.18282,36.992086,Non-Fatal,0,0,0,0,Other,1
1982,2018-03-20 14:50:00,2018-03-20,14,3,2018,Tuesday,-1.265247,36.802521,Non-Fatal,0,0,0,0,Other,1
1983,2018-03-20 16:33:00,2018-03-20,16,3,2018,Tuesday,-1.285319,36.883845,Non-Fatal,0,0,0,0,Other,1
1984,2018-03-20 16:41:00,2018-03-20,16,3,2018,Tuesday,-1.178768,36.837459,Non-Fatal,0,0,0,0,Other,1
1985,2018-03-21 06:37:00,2018-03-21,6,3,2018,Wednesday,-1.365051,36.911713,Non-Fatal,0,0,0,0,Other,1
1986,2018-03-21 07:39:00,2018-03-21,7,3,2018,Wednesday,-1.352009,36.762853,Non-Fatal,0,0,0,0,Other,1
1987,2018-03-21 17:21:00,2018-03-21,17,3,2018,Wednesday,-1.328158,36.885401,Non-Fatal,0,0,0,0,Other,1
1988,2018-03-21 21:28:00,2018-03-21,21,3,2018,Wednesday,-1.263386,36.862444,Non-Fatal,0,0,0,1,Matatu,1
